Geocode,Distance,Busing,Utility,Top1,Top3,Cohesion,NumPeople,NumChoices,NumBusingChoices,Weight,Area,BusingArea
706,1.3830780397556008,0.6147452263043636,6.599190684802546,0.5115725,0.7232075,2.6415275,4.0,13,7,4.0,0.0904774664,
707,1.4124079560581542,0.663522220289031,6.553792516995891,0.53619,0.73967,1.42808,1.0,13,8,1.0,0.0607075934,
708,1.4862459753687922,0.6975201523606037,6.487345684855122,0.505456,0.719736,3.350774,5.0,13,8,5.0,0.1451936793,
709,1.4961550791014422,0.750432643195238,6.447750852466327,0.492705,0.70765,2.79217,2.0,13,8,2.0,0.180151714,
711,1.3394462160471357,0.7712052704834633,6.560874772268556,0.5604733333333334,0.7543566666666667,1.1337133333333334,3.0,13,10,3.0,0.0595649419,
712,1.3192227745534133,0.9969794077071971,6.49491006735125,0.58867,0.76368,4.06302,2.0,13,11,2.0,0.1355360111,
713,1.3002461350611274,0.9804372786355878,6.5316393074927825,0.57714,0.76198,0.22893,2.0,13,11,2.0,0.2052029545,
714,1.4378273826526151,0.995769222165136,6.3825633715640055,0.573305,0.75983,2.263385,2.0,13,11,2.0,0.1667604923,
715,1.5377495345921277,1.0634188599054244,6.274839813577254,0.564004,0.755398,2.845984,5.0,13,11,5.0,0.1531488074,
716,1.427738015939146,0.9035930718715726,6.4326984204962985,0.5408185714285715,0.74647,3.8220385714285716,7.0,13,10,7.0,0.1170095463,
718,1.4464573753838805,0.9011582667428294,6.437467364023546,0.5219525,0.734295,3.6799525,4.0,13,10,4.0,0.0636897863,
719,1.5086777995945706,0.8703483850524366,6.400611819167775,0.50378,0.72399,3.32517,1.0,13,10,1.0,0.059877621,
720,1.530312690295386,1.2313659512590411,6.2751154828247,0.483175,0.701775,2.569515,2.0,13,10,2.0,0.0802941111,
721,1.5273439173829684,0.9190968409412477,6.357064348315812,0.51661,0.73296,4.40796,1.0,13,10,1.0,0.0458004095,
722,1.6122655850640915,0.9558979498843634,6.26377217637367,0.5267933333333333,0.7368933333333333,4.146983333333333,3.0,13,10,3.0,0.10662426,
723,2.2161567257391384,1.0244705686799753,5.667184921630844,0.5279425,0.74178,1.44416,4.0,13,10,4.0,0.2137209038,
724,1.8688342022193374,1.2072539193089313,5.961951577862503,0.53919,0.7401825,2.49166,4.0,13,11,4.0,0.1057132542,
